row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_MidRun08_1_1_4227.mzML Peak area,Blank_MidRun04_1_1_4187.mzML Peak area,Blank_PreRun06_1_1_4147.mzML Peak area,LSTHA00002_P1-F4_1_4201.mzML Peak area,Blank_MidRun12_1_1_4267.mzML Peak area,LSTHA00005_P1-F7_1_4204.mzML Peak area,LSTHA00006_P1-F8_1_4205.mzML Peak area,LSTHA00009_P2-A2_1_4209.mzML Peak area,LSTHA00007_P1-F9_1_4206.mzML Peak area,LSTHA00008_P2-A1_1_4208.mzML Peak area,LSTHA00003_P1-F5_1_4202.mzML Peak area,LSTHA00004_P1-F6_1_4203.mzML Peak area,LSTHA00025_P2-B9_1_4226.mzML Peak area,LSTHA00012_P2-A5_1_4212.mzML Peak area,LSTHA00013_P2-A6_1_4213.mzML Peak area,LSTHA00011_P2-A4_1_4211.mzML Peak area,LSTHA00015_P2-A8_1_4215.mzML Peak area,LSTHA00010_P2-A3_1_4210.mzML Peak area,LSTHA00024_P2-B8_1_4225.mzML Peak area,LSTHA00014_P2-A7_1_4214.mzML Peak area,LSTHA00016_P2-A9_1_4216.mzML Peak area,LSTHA00021_P2-B5_1_4222.mzML Peak area,LSTHA00018_P2-B2_1_4219.mzML Peak area,LSTHA00019_P2-B3_1_4220.mzML Peak area,LSTHA00029_P2-C4_1_4231.mzML Peak area,LSTHA00022_P2-B6_1_4223.mzML Peak area,LSTHA00023_P2-B7_1_4224.mzML Peak area,LSTHA00026_P2-C1_1_4228.mzML Peak area,LSTHA00017_P2-B1_1_4218.mzML Peak area,LSTHA00020_P2-B4_1_4221.mzML Peak area,LSTHA00031_P2-C6_1_4233.mzML Peak area,LSTHA00034_P2-C9_1_4236.mzML Peak area,LSTHA00028_P2-C3_1_4230.mzML Peak area,LSTHA00027_P2-C2_1_4229.mzML Peak area,LSTHA00030_P2-C5_1_4232.mzML Peak area,LSTHA00033_P2-C8_1_4235.mzML Peak area,MILST00044-Rerun_P1-A1_1_4148.mzML Peak area,LSTHA00039_P2-D5_1_4242.mzML Peak area,LSTHA00035_P2-D1_1_4238.mzML Peak area,LSTHA00040_P2-D6_1_4243.mzML Peak area,LSTHA00032_P2-C7_1_4234.mzML Peak area,LSTHA00038_P2-D4_1_4241.mzML Peak area,LSTHA00042_P2-D8_1_4245.mzML Peak area,LSTHA00037_P2-D3_1_4240.mzML Peak area,LSTHA00036_P2-D2_1_4239.mzML Peak area,LSTHA00041_P2-D7_1_4244.mzML Peak area,LSTHA00043_P2-D9_1_4246.mzML Peak area,LSTHA00044_P2-E1_1_4248.mzML Peak area,MILST00048_P1-A5_1_4152.mzML Peak area,MILST00049_P1-A6_1_4153.mzML Peak area,LSTHA00045_P2-E2_1_4249.mzML Peak area,MILST00047_P1-A4_1_4151.mzML Peak area,MILST00045_P1-A2_1_4149.mzML Peak area,MILST00052_P1-A9_1_4156.mzML Peak area,MILST00055_P1-B3_1_4160.mzML Peak area,MILST00054_P1-B2_1_4159.mzML Peak area,MILST00051_P1-A8_1_4155.mzML Peak area,MILST00053_P1-B1_1_4158.mzML Peak area,MILST00056_P1-B4_1_4161.mzML Peak area,MILST00046_P1-A3_1_4150.mzML Peak area,MILST00057_P1-B5_1_4162.mzML Peak area,MILST00060_P1-B8_1_4165.mzML Peak area,MILST00059_P1-B7_1_4164.mzML Peak area,MILST00050_P1-A7_1_4154.mzML Peak area,MILST00058_P1-B6_1_4163.mzML Peak area,MILST00061_P1-B9_1_4166.mzML Peak area,MILST00068_P1-C7_1_4174.mzML Peak area,MILST00065_P1-C4_1_4171.mzML Peak area,MILST00066_P1-C5_1_4172.mzML Peak area,MILST00069_P1-C8_1_4175.mzML Peak area,MILST00064_P1-C3_1_4170.mzML Peak area,MILST00063_P1-C2_1_4169.mzML Peak area,MILST00075_P1-D5_1_4182.mzML Peak area,MILST00074_P1-D4_1_4181.mzML Peak area,MILST00067_P1-C6_1_4173.mzML Peak area,MILST00070_P1-C9_1_4176.mzML Peak area,MILST00073_P1-D3_1_4180.mzML Peak area,MILST00062_P1-C1_1_4168.mzML Peak area,MILST00072_P1-D2_1_4179.mzML Peak area,MILST00071_P1-D1_1_4178.mzML Peak area,MILST00083_P1-E4_1_4191.mzML Peak area,MILST00079_P1-D9_1_4186.mzML Peak area,MILST00078_P1-D8_1_4185.mzML Peak area,MILST00086_P1-E7_1_4194.mzML Peak area,MILST00085_P1-E6_1_4193.mzML Peak area,MILST00084_P1-E5_1_4192.mzML Peak area,MILST00077_P1-D7_1_4184.mzML Peak area,MILST00081_P1-E2_1_4189.mzML Peak area,MILST00076_P1-D6_1_4183.mzML Peak area,MILST00082_P1-E3_1_4190.mzML Peak area,MILST00089_P1-F1_1_4198.mzML Peak area,MILST00088_P1-E9_1_4196.mzML Peak area,MILST00091_P1-F3_1_4200.mzML Peak area,MILST00087_P1-E8_1_4195.mzML Peak area,MILST00080_P1-E1_1_4188.mzML Peak area,MILST00090_P1-F2_1_4199.mzML Peak area,
307,359.2283564560956,2.5101016,,,,109,,,,,,,0,0,0,0,0,13.114847,0,0,7.8540783,2.7312539,10.728089,0,0,22.171108,58.99278,45.355293,2.4735153,0,0,17.584696,0,2.8907418,22.22862,0,21.6159,0,9.915745,4.3338284,0,0,39.36952,33.890083,11.665203,20.15484,50.918945,10.063784,0,75.47799,82.24762,0,0,14.657646,4.2041817,16.084764,0,14.008422,7.573335,432.96442,85.77758,41.795715,5.8854065,62.896698,40.713066,21.987177,13.774333,3.8015747,31.955011,16.286552,0,56.351967,8.663385,111.20568,0,49.524277,0,33.4395,0,14.494287,43.74902,5.1909513,24.479408,63.552467,24.921665,16.538284,0,3.3539333,17.410786,0,19.352877,89.26807,8.802752,17.537521,27.955767,28.851936,12.628878,67.593094,0,5.2879553,0,11.334718,87.43203,353.2405,11.061681,240.70981,9.57674,0,
281,359.2283616600509,2.4419482,,,,,,,,,,,0,0,0,0,0,28.95374,13.037578,4.219652,13.32985,2.5955038,10.728089,0,0,29.526125,37.248947,29.881027,12.140686,0,0,17.584696,0,2.8907418,39.938118,0,30.851574,0,21.524054,16.090675,8.869295,0,37.52022,127.7757,20.530657,52.975113,15.458983,34.525047,0,61.78623,113.92128,0,13.497528,25.874668,29.843533,47.94225,19.363237,45.45888,22.023052,446.34747,159.91095,106.49007,10.477405,83.965355,105.039894,113.2107,8.708826,6.9144363,31.031963,47.873,0,83.42029,24.580324,163.10562,0,64.14679,0,82.81779,0,38.882576,60.54393,5.1920853,80.94153,75.06152,15.357573,55.296223,0,14.5269375,24.836288,22.512714,55.649315,103.87656,7.6321416,40.044174,54.885822,31.687416,17.503029,79.44289,0,5.0191803,9.194663,46.53588,10.774722,438.38757,34.11401,270.73386,21.190556,24.614155,
1424,359.2433402784239,5.6197066,,,,180,,,,,,,0,0,0,0,0,46.82993,171.61029,0,2.4444752,0,40.199696,43.080273,0,0,0,0,0,0,0,0,53.388626,0,0,401.85123,0,0,0,0,17.643452,0,0,66.728455,0,0,0,22.38668,0,0,42.586964,0,50.360878,0,0,313.8272,17.50864,0,0,0,12.467449,0,0,53.99508,56.799393,0,0,0,0,0,0,94.69515,0,31.670464,0,26.314732,0,61.28753,0,0,1.2878299,0,592.874,37.79594,0,0,0,0,0,22.378876,0,0,0,0,59.896034,0,0,0,42.28157,5.3175874,21.172215,0,0,0,0,0,0,22.750607,
1695,359.2944951596631,7.435617,,,,,,,,,,,0,0,0,0,0,0,0,33.402355,0,4.2720337,41.638687,0,0,0,321.13275,0,110.25951,0,0,60.572437,0,3.7705336,64.76535,27.328096,0,0,19.457851,16.000587,0,8.01152,3.8866377,21.730463,0,124.66897,55.446262,0,0,83.32353,98.90181,0,0,51.855305,0,0,0,58.20926,0,241.26648,69.63757,170.84702,0,20.013088,67.26601,116.28868,0,0,51.886963,15.488005,0,30.446665,61.38535,37.204067,21.120434,25.204275,0,0,0,0,65.00846,43.942833,13.911129,0,53.568493,0,0,34.30368,28.584675,128.1694,55.930016,9.025136,53.13861,105.14757,0,25.071415,75.73035,62.18676,23.04259,0,0,0,54.980743,297.3325,24.676805,148.0918,0,34.32921,
1729,359.2946356507225,7.7095704,,,,,,,,,,,0,0,0,0,0,19.34734,21.766983,239.00568,16.554922,72.56961,470.36316,12.099088,0,63.312344,1571.2485,28.323997,699.15625,9.608736,0,408.2365,85.535416,102.94625,682.7817,238.02255,150.02475,82.109695,179.00375,278.03088,0,105.78594,128.1042,352.09436,12.964462,909.7464,295.21054,42.369377,0,629.1936,591.1347,51.819927,99.42781,487.82938,70.80806,55.743603,0,289.33252,14.989904,2278.0876,284.58435,940.70087,64.52535,132.21648,643.87885,1156.3114,138.56203,83.534935,946.6681,162.0959,45.0496,349.22165,127.37998,336.29935,114.67879,188.69003,21.800568,61.589622,0,98.80267,375.00925,345.54294,272.60086,8.990019,332.99844,143.83145,89.785904,266.00375,185.85391,684.48236,972.25665,127.222984,529.0987,612.4549,59.50908,303.2734,509.9177,450.67758,468.98334,98.96416,83.076294,65.43355,562.0998,2562.4482,477.72552,1089.4635,93.40465,540.53534,
1140,360.2382819511727,4.607267,,,,,,,,,,,0,0,0,0,0,20.323921,0,0,0,0,0,888.8416,0,152.71368,0,255.46909,0,0,0,0,0,0,0,0,0,473.99496,392.1074,0,929.7505,242.4377,0,0,197.90756,14.340277,47.153973,538.1409,0,0,0,365.4207,1273.0568,0,291.8331,236.24884,748.0862,83.068565,207.9035,0,32.400036,0,542.314,920.91345,0,0,0,78.48847,0,0,607.08386,1367.9346,0,9.329788,563.8055,753.3708,743.7226,93.3256,0,22.351679,0,0,0,1039.5142,62.09254,0,525.61725,0,0,1036.0325,0,31.099651,0,0,1086.726,0,0,0,0,680.63855,1099.1088,0,0,0,1025.828,0,640.0766,1065.5946,
1674,360.36265643358644,7.252738,,,,,,,,,,,0,0,0,176.50742,0,48.183155,35.026833,30.781961,9.852499,19.89375,32.160835,28.610012,67.818306,28.727985,63.21702,53.57342,35.22195,26.607357,25.024006,12.781254,35.46236,27.017832,43.03982,29.294523,28.293926,42.632725,28.83388,45.771843,29.117113,22.462502,58.638676,55.7565,31.947845,62.19927,31.128017,76.9819,51.829296,32.92305,24.782188,35.93724,34.887947,55.321552,14.842654,24.694363,24.72899,39.980366,32.36135,25.360579,68.05779,46.415432,50.832558,45.479218,62.649246,190.96895,59.68516,99.77634,52.818848,26.394495,29.244864,17.779203,18.08495,58.85506,40.231674,57.496952,54.76585,31.767723,74.6074,4.875836,685.5874,27.307232,98.45113,62.25517,14.011798,41.776108,59.560196,41.477787,16.963211,76.6,22.39014,29.021778,36.165577,37.738525,30.299164,46.80712,24.389458,30.245071,28.530462,21.11816,82.51784,32.88962,25.706007,39.081425,21.468786,15.730427,35.323456,13.007704,
183,361.09198564421484,1.8868729,,,,,,,,,,,0,0,0,0,0,77.563614,51.89704,22.394869,35.818798,82.48546,604.8062,18.122726,0,0,69.07979,3.077224,11.584024,44.878624,0,59.99234,87.645035,53.683704,32.13916,35.24344,9.3222885,3.6394591,0,25.353535,21.697027,3.2669206,22.776108,605.2154,0,52.373096,31.105015,21.826859,0,35.278847,15.598106,0,128.24197,41.957172,2.6451354,36.84897,19.157356,22.59809,2.6199727,126.58584,331.20557,160.58499,8.717844,123.53476,576.1024,49.888317,7.1262693,96.61567,0,116.99082,13.935006,201.27835,42.38117,231.22224,17.881552,21.798342,10.774773,21.942204,0,145.00046,203.10863,32.20341,24.818811,30.403917,47.87799,16.483232,9.597418,12.036007,0,27.93492,22.706203,50.24303,24.224384,85.14633,44.932716,10.773316,2.6063197,12.415525,26.253609,6.9540663,89.4266,15.736362,6.808914,98.30798,35.27812,279.75555,14.742149,62.42552,
1361,361.25859650039564,5.305016,,,,,,,,,,,0,0,0,0,0,0,41.487938,0,0,0,24.454884,194.99261,0,17.480398,0,43.92091,0,0,0,0,12.488699,0,0,79.59261,0,87.5082,10.474466,0,151.12007,7.234499,0,32.198524,8.234872,0,1.4866796,43.84331,0,0,23.271421,15.706223,102.212814,0,54.394524,413.60797,266.30032,4.155276,21.717543,0,0,0,109.70039,163.83054,48.628334,0,0,2.7168045,0,0,78.12674,310.80096,0,29.157574,110.393715,238.2415,104.47464,24.252632,0,0,0,0,152.74161,334.30157,1.2394416,0,70.24245,0,0,300.74765,0,0,0,0,201.5264,0,0,0,28.845018,102.52832,232.52733,0,0,0,188.66504,0,139.272,232.02542,
234,362.2538137960704,2.3257523,,,,120,,,,,,,0,0,0,0,0,3.7710843,0,0,0,0,1.1215882,142.20795,0,60.618835,0,67.630974,0,0,0,0,2.7117147,0,0,0,0,76.659164,90.69932,0,190.82788,21.491032,0,4.0100784,152.05548,0,3.843124,98.33177,0,0,0,153.33855,669.7829,0,127.34343,72.06792,43.321312,18.27577,132.61932,0,3.2016544,0,18.298601,333.0036,5.034721,0,0,5.1696525,0,0,177.76799,693.2191,0,2.8310394,107.827866,469.81754,47.454983,62.56032,0,0,0,0,0,627.7141,0,0,108.80974,0,0,592.2747,23.389278,0,0,0,558.9143,0,0,0,0,75.45647,473.4839,0,0,0,573.2729,0,105.42645,592.33344,
301,363.10784123517936,2.5247076,,,,97,,,,,,,0,0,0,0,0,110.42235,31.221518,35.537003,107.29831,14.916963,240.13835,35.845245,0,0,107.56907,3.8601909,10.980472,37.31558,0,49.988445,265.44516,64.67491,115.990295,25.230368,53.487907,0,0,51.976494,37.9356,22.407654,43.00478,280.90802,0,22.699982,94.49653,42.4674,0,81.274925,164.83885,0,100.83867,58.164722,0,187.05783,45.884644,33.806263,0,132.90454,173.71458,172.50745,0,67.87938,361.90393,52.301537,12.585486,50.760143,83.31557,37.20114,38.102272,90.94877,88.28211,229.02562,31.01025,55.380825,41.161522,116.90726,0,79.68772,114.74121,35.38015,212.4883,76.28123,21.064632,48.026672,4.816825,41.76552,5.5930653,54.294056,35.98522,145.78127,38.479946,245.05576,59.81434,25.209156,31.75858,113.709816,230.311,56.96827,59.072296,172.56776,34.64418,155.28217,59.509624,195.76045,40.82765,67.43782,
889,363.23774648487597,3.8694708,,,,,,,,,,,0,0,0,0,0,186.94084,134.81294,84.78391,36.710354,50.865414,183.34813,122.64592,0,117.197426,6.5994368,118.08233,52.69409,21.630829,0,102.68507,437.05768,43.815704,163.65353,183.4204,117.95365,202.81067,180.34201,105.62161,315.60724,100.46628,72.29324,187.34549,145.29163,145.74503,111.54126,209.83089,0,106.68793,426.38455,172.70358,172.70802,74.54205,165.79388,365.57663,366.86633,118.79502,90.42138,21.757595,143.8596,157.641,262.50293,285.9683,269.0056,25.809097,37.274086,70.298386,94.808426,77.56404,230.80795,253.07562,53.23302,206.74614,331.1554,219.11813,329.9435,270.35306,0,52.190586,65.70359,43.756058,480.31302,397.2632,52.789623,102.58293,228.67557,94.40459,0,418.7941,18.990583,130.44301,54.931965,437.976,371.28864,148.11,0,105.65602,485.54126,198.55661,176.3366,72.00186,24.54284,19.890482,335.99365,76.48938,214.15761,388.8,
1349,363.2529714959839,5.256626,,,,,,,,,,,0,0,0,0,0,92.007454,18.533806,40.369728,75.857635,1.3179274,280.6861,44.387352,0,15.41274,64.255516,0,19.99352,37.924164,0,27.322172,58.64305,200.83495,90.165924,16.788225,13.681793,0,0,23.47115,69.25095,6.033661,1.1806073,85.00415,20.937967,11.591182,1.2880135,190.52036,0,6.1625624,29.811762,0,220.27289,1.1667013,40.16706,82.93086,60.3384,0,0,107.15022,54.750137,170.00447,0,90.07532,355.29373,11.7797985,10.673277,14.334569,34.565655,30.0077,37.523678,76.64069,33.283142,353.49915,0,229.19354,0,42.346275,0,22.354006,11.625758,1.3902426,150.83981,63.90766,21.083767,15.692502,2.559678,1.4770131,0,367.162,18.25333,51.669533,2.7900639,204.18495,106.00692,31.535147,36.308037,32.38333,71.45569,30.719992,96.288155,58.270958,20.719746,68.928215,137.18488,135.03172,25.62249,218.46805,
1387,363.25320283619095,5.3959684,,,,,,,,,,,0,0,0,0,0,289.4093,258.3704,311.35925,333.93204,23.27959,2992.18,143.66316,0,78.32816,314.2919,49.698856,246.26947,157.77446,0,413.51398,468.61725,804.4762,499.34448,810.4644,231.95836,28.107082,35.101192,318.89984,212.0163,128.12958,59.774998,2105.5403,67.02342,254.47714,33.65014,819.05725,0,110.10893,583.8718,40.989464,1155.462,25.672718,158.26485,327.37164,206.22166,23.573156,40.092075,1539.2135,420.07538,1086.966,0,268.05087,4190.352,536.23083,284.82806,155.89607,375.42645,426.8072,159.73837,215.98383,106.413635,2902.9268,16.247513,893.1409,31.849327,238.73755,0,213.17006,308.78394,75.22121,896.2817,205.1452,262.1596,187.09549,42.04729,36.45957,28.643356,1554.8278,535.9116,313.7694,52.42583,1323.8168,379.05743,402.46158,403.3208,666.58655,1027.3469,168.63475,298.1346,451.6119,191.14279,757.7741,1198.1838,1005.8204,162.00883,1904.0183,
380,364.2227911120382,2.7473655,,,,,,,,,,,0,0,0,0,0,20.65871,4.2874327,6.7725935,19.822618,4.6838007,27.545727,0,0,66.31095,50.65601,87.253044,55.3314,2.8346653,0,18.99995,21.0569,7.22505,46.26963,2.5229394,50.237103,26.192585,89.84845,10.514176,0,30.003418,49.73845,50.18419,11.692533,100.19502,97.50549,34.178635,0,102.073944,87.97238,15.778524,9.18745,109.4767,37.352077,28.393946,8.140461,99.83838,65.344574,260.6728,59.951645,63.4993,109.2012,87.82332,75.3427,34.433167,14.622435,35.78191,48.53674,59.035625,0,83.76416,11.067991,131.21799,21.674309,99.75125,0,48.20812,0,10.821356,34.17585,4.781745,61.34017,63.41488,11.341522,109.54534,24.09673,23.754578,11.108905,10.784159,0,83.974495,68.31983,39.07306,35.286625,51.05017,29.1106,123.868866,8.14244,15.808462,9.0601015,44.342632,104.6502,172.41379,0,158.81187,35.15383,0,
1376,365.1941479024938,5.361975,,,,87,,,,,,,0,0,0,0,0,139.90636,12.859429,3.6025841,17.713444,6.974187,68.48542,480.5794,0,261.10007,18.261238,304.03842,4.592153,3.4327338,0,8.683939,18.00364,2.4033496,24.952108,21.170105,13.518536,352.0262,343.8095,39.92801,534.9764,284.20813,8.718626,74.078835,332.681,4.852908,100.00461,362.8329,0,20.211031,18.963043,409.58777,635.92596,44.720963,441.44125,276.0343,441.42087,154.21362,350.9708,10.661663,133.54842,46.665466,433.62103,447.26276,152.8515,3.2482452,4.122063,98.0011,4.869361,28.792107,393.9339,564.48376,33.575554,98.30986,389.9184,486.0191,415.113,180.24265,0,82.70374,3.010884,6.3056116,105.265045,507.21387,143.80101,10.150909,393.29077,29.241156,1.3225138,586.9388,3.010069,87.46811,16.128233,95.38319,543.7761,3.1815581,0,49.19352,79.61892,459.13547,545.401,28.84954,4.0778923,18.857107,548.35345,31.035444,373.74435,739.7372,
679,365.1956058431982,3.443498,,,,,,,,,,,0,0,0,0,0,150.09996,17.821201,105.552734,43.367233,52.733585,325.72964,99.718475,0,41.0748,89.46285,123.36791,49.060143,11.259602,0,14.006222,150.03195,47.264114,118.045685,65.97628,100.23185,145.79037,178.80673,157.68552,162.43619,43.81306,32.137154,166.77419,59.3426,126.12131,87.16088,132.34732,0,62.887302,32.26023,35.896656,162.3548,63.9095,108.6008,266.80087,123.467575,104.25846,56.56322,138.45056,93.34718,79.476036,10.141577,162.64426,309.57285,61.83937,34.01208,19.740555,75.20726,128.18375,122.05304,262.47464,39.883858,266.84296,156.69221,114.50009,175.61745,161.60168,0,37.667908,67.11461,70.39232,237.72888,132.77138,94.716606,109.035034,170.89133,63.472992,13.653929,202.37463,89.67061,55.475796,85.74972,296.48535,207.54337,113.103455,3.6588387,118.553696,187.19254,111.66112,227.52534,124.447655,36.655098,163.07175,125.18914,122.52287,178.79703,161.38087,
684,365.2528919255443,3.4390588,,,,,,,,,,,0,0,0,0,0,0,0,41.69184,0,1.4019675,0,10.594231,0,107.44799,10.937757,367.0489,12.602835,0,0,29.611483,0,0,21.302406,0,20.59005,597.5118,461.63892,33.580147,9.573364,77.7528,6.886004,0,129.53493,32.907753,31.177073,4.674516,0,81.92644,0,167.70091,54.055363,11.983877,35.75153,37.03371,208.2415,188.00291,105.46832,0,0,21.238777,1460.036,61.211624,0,6.8864145,26.667847,99.79055,17.681366,51.975037,212.40453,167.18855,0,0,335.50128,304.25397,556.7123,8.385938,0,0,0,36.499496,0,243.56615,11.465297,178.36118,384.91644,9.741369,0,454.19244,2.656693,19.546932,32.89805,0,56.775066,32.78756,0,40.661156,0,83.37662,78.8914,0,4.657059,0,40.87576,0,314.4278,35.08518,
655,365.2532402607092,3.3957293,,,,,,,,,,,0,0,0,0,0,1.159934,2.4596367,38.99553,0,1.4019675,5.723777,157.55171,0,78.79939,9.959829,866.7369,12.602835,0,0,29.611483,0,0,21.302406,0,20.59005,882.99286,917.26825,33.580147,101.00619,184.55777,6.886004,0,98.47972,32.907753,31.177073,72.73066,0,76.11283,7.80427,167.70091,245.75482,11.983877,273.15778,148.32764,290.6757,188.00291,105.46832,10.853114,0,21.238777,610.90674,168.58356,14.934654,6.8864145,26.667847,99.79055,17.681366,51.975037,664.15784,864.69147,6.38653,10.232164,324.31308,330.00894,830.48785,89.54098,0,0,0,36.499496,0,696.5143,56.504517,178.36118,748.3607,9.741369,0,410.83817,2.656693,19.546932,32.89805,6.985634,124.32689,32.78756,0,40.661156,38.248817,193.85988,841.83545,5.271371,4.657059,0,195.06224,10.549951,313.3012,253.54729,
1530,365.2664936498446,6.1068826,,,,,,,,,,,0,0,0,0,0,64.551704,35.190872,458.04825,44.595963,207.73404,113.1576,5.0343122,0,46.055973,241.97717,24.35065,341.383,151.91498,0,194.48477,76.14006,502.77762,124.37275,33.47173,235.88026,70.98363,104.69422,324.53308,0,75.333565,42.993298,186.00299,42.952686,374.22818,106.49313,93.53042,0,248.19498,33.966854,24.792904,0,263.14624,73.19246,56.247353,2.3979492,156.9408,24.364977,89.7021,74.20713,241.7421,42.1987,0,468.26526,152.951,117.340836,149.2984,368.0229,386.78445,81.04683,10.737077,175.16884,343.48196,18.463947,41.055645,53.1017,54.22935,0,209.32426,584.6627,274.69675,139.46877,3.761972,209.14621,318.88605,107.2229,90.82903,104.51999,31.929567,252.03711,277.95303,340.5991,176.01453,4.0494018,376.86368,198.21083,408.82275,166.05144,91.78308,55.499237,349.80902,199.47266,213.80128,40.02106,213.69263,101.98881,41.105354,
1863,365.3027283001776,9.084882,,,,,,,,,,,0,0,0,0,0,0,0,22.415113,27.792803,10.40554,0,0,0,11.170123,11.773216,70.615944,27.962593,0,0,16.331495,0,0,0,0,48.402954,28.578398,72.74604,9.100248,0,0,30.41365,0,0,164.20882,27.333973,0,0,66.307465,9.976637,0,0,94.76232,0,0,0,105.83319,0,296.0784,35.242218,25.057524,45.940178,0,0,128.41211,99.059975,0,53.138397,42.829422,0,0,0,0,10.447243,0,12.150917,0,0,0,9.194283,77.30897,0,0,9.650955,24.824703,61.608948,165.78712,135.61124,10.026995,84.71725,37.01317,30.596413,0,0,46.151405,24.696003,51.64609,0,0,0,0,52.08339,257.85757,0,211.14622,9.704204,0,
1775,365.30519373174604,8.070423,,,,,,,,,,,0,0,0,0,0,16.411959,0,0,34.681564,23.863565,44.145336,0,0,0,82.345314,0,11.853132,0,0,34.49832,0,14.86491,55.878403,0,24.942184,0,0,8.188982,0,0,60.3032,31.507149,0,247.3545,74.45302,0,0,104.77308,89.07616,0,0,97.41172,0,41.151672,0,54.72924,0,0,114.30336,289.81262,0,0,0,19.863646,41.310272,0,84.707214,47.20363,0,0,11.508529,7.3252845,0,0,0,0,0,23.231754,65.20545,77.99718,44.800755,0,51.232944,27.902815,0,115.75362,59.79649,0,0,43.869473,62.263435,508.9328,0,42.875465,89.61852,30.577152,24.002268,0,0,28.211723,127.94441,0,0,72.82734,0,0,
431,366.20193637053814,2.855167,,,,19,,,,,,,0,0,0,0,0,0,0,0,0,0,12.417152,0,0,55.514984,37.50518,31.47755,0,0,0,23.290855,0,0,10.707748,0,0,0,9.14361,0,0,0,48.59521,0,0,10.143284,70.11104,29.697662,0,54.093513,85.71582,0,0,52.1523,0,18.1762,0,0,0,373.49564,106.917046,93.41522,0,38.65006,13.151359,21.107689,0,0,0,12.522081,0,52.720005,7.7792015,102.205765,0,65.9183,0,22.322823,0,0,48.97576,0,40.71489,73.39392,0,22.87325,0,0,3.9592874,0,0,23.619091,0,42.343075,25.910215,9.896819,14.252594,55.030624,0,8.0137825,0,30.05183,11.750349,310.82895,0,288.57874,8.913086,0,
346,366.21362155461077,2.6541178,,,,83,,,,,,,0,0,0,0,0,195.27194,3.7386837,10.220801,27.473675,33.063004,75.891884,218.83705,0,434.53378,20.058792,305.21603,20.019974,24.142193,0,18.862978,34.303093,21.088926,38.74402,6.699029,21.78522,360.9451,335.84015,27.081848,189.1063,185.9291,4.302128,72.82513,241.42216,22.472212,74.04511,130.29791,0,29.51865,14.222424,216.4231,230.71596,70.921814,311.20712,116.63575,237.47661,42.741043,268.48578,35.733498,247.757,60.686775,539.4872,281.9762,104.485664,8.375265,2.8860874,40.80294,6.871725,27.135029,421.553,413.28998,36.24035,76.59424,282.3406,236.80057,521.41254,402.02426,0,37.567688,29.029095,15.076909,55.006985,278.8631,44.010735,5.140712,411.50626,21.701965,0,259.4198,41.547203,83.10546,9.847631,87.925896,306.39124,14.571619,0,38.553204,39.330177,232.74835,500.63748,40.26454,3.9043665,31.670391,224.2637,68.664604,401.8539,361.423,
668,366.22740379506104,3.4373832,,,,90,,,,,,,0,0,0,0,0,4.523747,0,0,0,0,1.2102947,218.19127,0,21.503632,0,115.30224,0,0,0,0,0,0,0,0,0,135.65889,134.63892,0,256.74615,79.36809,0,3.8573046,70.2464,0,6.5486164,153.30539,0,0,0,68.3572,284.82144,0,128.65977,137.35277,207.11586,27.061142,81.24212,0,8.100768,0,174.23651,314.33853,4.5928082,0,0,9.09692,0,0,108.88603,332.07907,0,10.92514,174.63432,235.05026,189.39578,35.5171,0,1.3110137,0,0,1.2552212,303.67816,8.987232,0,139.99667,0,0,288.3106,0,3.4474254,0,1.4275124,307.35388,0,0,0,0,200.1725,292.00903,0,0,0,274.16095,0,165.1853,260.50415,
713,366.22755482566373,3.5207908,,,,211,,,,,,,0,0,0,0,0,10.361832,0,0,0,0,1.2102947,448.54938,0,80.76984,0,126.46977,0,0,0,0,0,0,0,0,0,195.08974,170.26762,0,491.57156,171.96378,0,3.8573046,100.098175,0,20.637518,355.1833,0,0,0,106.89255,621.6892,1.1842543,174.42268,212.40546,401.60556,57.98292,115.32325,0,22.969046,0,312.59387,563.3348,4.5928082,0,0,9.142229,0,0,256.94565,794.59344,0,10.92514,329.8003,421.18158,281.1375,106.65965,0,13.16211,0,0,0,870.2979,53.012505,0,243.25587,0,0,568.9216,0,12.6891575,0,5.55842,682.3717,0,0,0,0,282.90204,574.19073,0,0,0,428.17627,0,229.16275,507.0998,
1901,366.24306443874633,9.462299,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830.9385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
